candidate_id,validation_passed,validation_rank_correlation,validation_error_separation,disagreement_soft,disagreement_hard,innovation_soft,innovation_hard
30,True,-0.8735294117647058,0.11093575269902395,0.0462247163814773,0.05625168738974275,0.12459483220991976,0.15558315265247105
31,True,-0.9411764705882352,0.11812525967291163,0.0462247163814773,0.05625168738974275,0.12459483220991976,0.1760023539315602
32,False,-0.961764705882353,0.17824420708078495,0.0462247163814773,0.05625168738974275,0.12459483220991976,0.2188890471011998
33,True,-0.95,0.1146967915935937,0.0462247163814773,0.05625168738974275,0.13964515462101762,0.15558315265247105
34,True,-0.9441176470588234,0.11304564243047086,0.0462247163814773,0.05625168738974275,0.13964515462101762,0.1760023539315602
35,False,-0.9676470588235294,0.17378410826859805,0.0462247163814773,0.05625168738974275,0.13964515462101762,0.2188890471011998
36,True,-0.8117647058823528,0.11093575269902395,0.0462247163814773,0.06190072938035459,0.10673713950934124,0.15558315265247105
37,True,-0.9411764705882352,0.12838823329507482,0.0462247163814773,0.06190072938035459,0.10673713950934124,0.1760023539315602
38,False,-0.961764705882353,0.18576130761461498,0.0462247163814773,0.06190072938035459,0.10673713950934124,0.2188890471011998
39,True,-0.8735294117647058,0.11093575269902395,0.0462247163814773,0.06190072938035459,0.12459483220991976,0.15558315265247105
40,True,-0.9411764705882352,0.11812525967291163,0.0462247163814773,0.06190072938035459,0.12459483220991976,0.1760023539315602
41,False,-0.961764705882353,0.17824420708078495,0.0462247163814773,0.06190072938035459,0.12459483220991976,0.2188890471011998
42,True,-0.95,0.1146967915935937,0.0462247163814773,0.06190072938035459,0.13964515462101762,0.15558315265247105
43,True,-0.9411764705882352,0.11304564243047086,0.0462247163814773,0.06190072938035459,0.13964515462101762,0.1760023539315602
44,False,-0.9676470588235294,0.17378410826859805,0.0462247163814773,0.06190072938035459,0.13964515462101762,0.2188890471011998
45,True,-0.8117647058823528,0.11093575269902395,0.0462247163814773,0.07197720604396196,0.10673713950934124,0.15558315265247105
46,True,-0.9411764705882352,0.12838823329507482,0.0462247163814773,0.07197720604396196,0.10673713950934124,0.1760023539315602
47,False,-0.961764705882353,0.18576130761461498,0.0462247163814773,0.07197720604396196,0.10673713950934124,0.2188890471011998
48,True,-0.8735294117647058,0.11093575269902395,0.0462247163814773,0.07197720604396196,0.12459483220991976,0.15558315265247105
49,True,-0.9411764705882352,0.1146967915935937,0.0462247163814773,0.07197720604396196,0.12459483220991976,0.1760023539315602
50,False,-0.961764705882353,0.17824420708078495,0.0462247163814773,0.07197720604396196,0.12459483220991976,0.2188890471011998
51,True,-0.95,0.1146967915935937,0.0462247163814773,0.07197720604396196,0.13964515462101762,0.15558315265247105
52,True,-0.9411764705882352,0.1377503675732696,0.0462247163814773,0.07197720604396196,0.13964515462101762,0.1760023539315602
53,False,-0.9352941176470588,0.17378410826859805,0.0462247163814773,0.07197720604396196,0.13964515462101762,0.2188890471011998
54,True,-0.8117647058823528,0.11093575269902395,0.05094752757107615,0.05625168738974275,0.10673713950934124,0.15558315265247105
55,True,-0.9264705882352942,0.12838823329507482,0.05094752757107615,0.05625168738974275,0.10673713950934124,0.1760023539315602
56,False,-0.961764705882353,0.18576130761461498,0.05094752757107615,0.05625168738974275,0.10673713950934124,0.2188890471011998
57,True,-0.8588235294117647,0.11093575269902395,0.05094752757107615,0.05625168738974275,0.12459483220991976,0.15558315265247105
58,True,-0.9411764705882352,0.11812525967291163,0.05094752757107615,0.05625168738974275,0.12459483220991976,0.1760023539315602
59,False,-0.961764705882353,0.17824420708078495,0.05094752757107615,0.05625168738974275,0.12459483220991976,0.2188890471011998
60,True,-0.9441176470588234,0.1146967915935937,0.05094752757107615,0.05625168738974275,0.13964515462101762,0.15558315265247105
61,True,-0.9411764705882352,0.11304564243047086,0.05094752757107615,0.05625168738974275,0.13964515462101762,0.1760023539315602
62,False,-0.961764705882353,0.17378410826859805,0.05094752757107615,0.05625168738974275,0.13964515462101762,0.2188890471011998
63,True,-0.8117647058823528,0.11093575269902395,0.05094752757107615,0.06190072938035459,0.10673713950934124,0.15558315265247105
64,True,-0.9411764705882352,0.12838823329507482,0.05094752757107615,0.06190072938035459,0.10673713950934124,0.1760023539315602
65,False,-0.961764705882353,0.18576130761461498,0.05094752757107615,0.06190072938035459,0.10673713950934124,0.2188890471011998
66,True,-0.8588235294117647,0.11093575269902395,0.05094752757107615,0.06190072938035459,0.12459483220991976,0.15558315265247105
67,True,-0.9411764705882352,0.11812525967291163,0.05094752757107615,0.06190072938035459,0.12459483220991976,0.1760023539315602
68,False,-0.961764705882353,0.17824420708078495,0.05094752757107615,0.06190072938035459,0.12459483220991976,0.2188890471011998
69,True,-0.9323529411764706,0.1146967915935937,0.05094752757107615,0.06190072938035459,0.13964515462101762,0.15558315265247105
70,True,-0.9411764705882352,0.11304564243047086,0.05094752757107615,0.06190072938035459,0.13964515462101762,0.1760023539315602
71,False,-0.9529411764705882,0.17378410826859805,0.05094752757107615,0.06190072938035459,0.13964515462101762,0.2188890471011998
72,True,-0.8264705882352942,0.11093575269902395,0.05094752757107615,0.07197720604396196,0.10673713950934124,0.15558315265247105
73,True,-0.9411764705882352,0.12838823329507482,0.05094752757107615,0.07197720604396196,0.10673713950934124,0.1760023539315602
74,False,-0.961764705882353,0.18576130761461498,0.05094752757107615,0.07197720604396196,0.10673713950934124,0.2188890471011998
75,True,-0.8735294117647058,0.11093575269902395,0.05094752757107615,0.07197720604396196,0.12459483220991976,0.15558315265247105
76,True,-0.9411764705882352,0.1146967915935937,0.05094752757107615,0.07197720604396196,0.12459483220991976,0.1760023539315602
77,False,-0.961764705882353,0.17824420708078495,0.05094752757107615,0.07197720604396196,0.12459483220991976,0.2188890471011998
78,True,-0.9470588235294116,0.1146967915935937,0.05094752757107615,0.07197720604396196,0.13964515462101762,0.15558315265247105
79,True,-0.9411764705882352,0.1377503675732696,0.05094752757107615,0.07197720604396196,0.13964515462101762,0.1760023539315602
80,False,-0.9352941176470588,0.17378410826859805,0.05094752757107615,0.07197720604396196,0.13964515462101762,0.2188890471011998
